,id,source,created_at,tweet,in_reply_to_screen_name,favorite_count,retweet_count,is_quote_status,media_count,url_count,symbol_count,hashtag_count,mention_count,mention_total_follower_count,mention_total_status_count,is_retweet,retweet_id,retweet_user_follower_count,retweet_user_friend_count,retweet_user_favorites_count,retweet_user_status_count,retweet_retweet_count,retweet_favorite_count,quote_id,quote_user_follower_count,quote_user_friend_count,quote_user_favorites_count,quote_user_status_count,quote_retweet_count,quote_favorite_count,quote_full_text,quote_media_count,quote_url_count,quote_symbol_count,quote_hashtag_count,quote_mention_count,cleaned_text,keyword_match,cleaned_text_no_stopwords,sentiment,named_entities
226,1412389104646557697,TweetDeck,2021-07-06 12:32:58+00:00,Congratulations @nhannahjones on your decision to join @HowardU as the inaugural @knightfdn Chair in Race and Reporting. https://t.co/JKZcqjspT9,,97,11,True,0,1,0,0,3,0,0,False,,,,,,,,1.4123858286853693e+18,504763.0,1835.0,11937.0,185751.0,2889.0,12580.0,JUST IN: Award-winning journalist @nhannahjones reveals on @CBSThisMorning she has declined the University of North Carolina's offer for tenure and will be the inaugural Knight Chair in Race and Reporting at @HowardU. https://t.co/w9j0gVe0cd,1,0,0,0,3,congratulations on your decision to join as the inaugural chair in race and reporting ,True,"['congratulation', 'decision', 'join', 'inaugural', 'chair', 'race', 'reporting']",positive,[]
227,1410652763856510982,TweetDeck,2021-07-01 17:33:22+00:00,"Today is the official pub date of an important new book, Saving The News by @Harvard_Law professor Martha Minow that calls on ambitious gov't action to support journalism. I agree. @dicktofel explains his concerns. https://t.co/oyh1xAh2L2",,15,6,False,0,1,0,0,2,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,today is the official pub date of an important new book saving the news by professor martha minow that calls on ambitious govt action to support journalism i agree explains his concerns ,True,"['today', 'official', 'pub', 'date', 'important', 'new', 'book', 'saving', 'news', 'professor', 'martha', 'minow', 'call', 'ambitious', 'govt', 'action', 'support', 'journalism', 'agree', 'explains', 'concern']",positive,"[('today', 'DATE'), ('martha minow', 'PERSON')]"
228,1410557920358584320,TweetDeck,2021-07-01 11:16:29+00:00,"""This fight is about ensuring the journalistic and academic freedom of Black writers, researchers, teachers and students."" @nhannahjones on UNC finally granting tenure after battle by faculty, students, @DeanSusanKing exposed racism up &amp; down, all around. https://t.co/TzNnu2Q1kj",,3,0,False,0,1,0,0,2,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,this fight is about ensuring the journalistic and academic freedom of black writers researchers teachers and students on unc finally granting tenure after battle by faculty students exposed racism up down all around ,True,"['fight', 'ensuring', 'journalistic', 'academic', 'freedom', 'black', 'writer', 'researcher', 'teacher', 'student', 'unc', 'finally', 'granting', 'tenure', 'battle', 'faculty', 'student', 'exposed', 'racism', 'around']",positive,[]
229,1410262449635352579,TweetDeck,2021-06-30 15:42:24+00:00,"Great job, Paul! https://t.co/QqdbstUT1R",,2,0,True,0,1,0,0,0,0,0,False,,,,,,,,1.410258667774038e+18,152745.0,3526.0,56026.0,62689.0,1.0,2.0,"More than editorial publishing solutions, these systems feature tools for audience engagement, membership management, and revenue generation. “We’ve seen the power newsrooms can have when they have the right digital tools” says @knightfdn’s @pcheung630 #localnews (4/4)",0,0,0,1,2,great job paul ,True,"['great', 'job', 'paul']",positive,"[('paul', 'PERSON')]"
230,1410227804776669188,TweetDeck,2021-06-30 13:24:44+00:00,"Why it’s so important that UNC trustees this afternoon give @nhannahjones the tenure she deserves. Thank you Nikole for your outstanding reporting and contributions to our field and racial justice, and thanks @Sulliview for this column https://t.co/SdErDWpLbO",,25,6,False,0,1,0,0,2,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,why its so important that unc trustees this afternoon give the tenure she deserves thank you nikole for your outstanding reporting and contributions to our field and racial justice and thanks for this column ,True,"['important', 'unc', 'trustee', 'afternoon', 'give', 'tenure', 'deserves', 'thank', 'nikole', 'outstanding', 'reporting', 'contribution', 'field', 'racial', 'justice', 'thanks', 'column']",positive,"[('afternoon', 'TIME')]"
231,1406038054054268932,TweetDeck,2021-06-18 23:56:09+00:00,"RT @DanBarryNYT: A stellar journalist - @nytDeniseGrady - is leaving @nytimes after 22 years. Honor is due. 
""The Faces I’ll Remember, Long…",,0,23,False,0,0,0,0,3,0,0,True,1.4059452899833692e+18,21469.0,1390.0,17459.0,15540.0,23.0,76.0,,,,,,,,,0,0,0,0,0,rt a stellar journalist   is leaving after 22 years honor is due the faces ill remember long,True,"['rt', 'stellar', 'journalist', 'leaving', '22', 'year', 'honor', 'due', 'face', 'ill', 'remember', 'long']",positive,"[('22 year', 'DATE')]"
232,1406037762369806336,TweetDeck,2021-06-18 23:55:00+00:00,The vision that you and @slowmaxreese created for URL Media is just what we need right now. Am thrilled the Knight-Lenfest fund is supporting it. cc: @jroxann @JimFriedlich https://t.co/Rhk343tPd2,,10,0,True,0,1,0,0,2,0,0,False,,,,,,,,1.405926754875814e+18,29857.0,4754.0,26007.0,26501.0,11.0,67.0,"So grateful to @lenfestinst @knightfdn and @jroxann @ylichterman @JimFriedlich  for a grant that better allows us to cover a vastly changed job market and new economy and equip our audiences to meet it. 
https://t.co/46E5nrYnmM",0,1,0,0,5,the vision that you and created for url media is just what we need right now am thrilled the knightlenfest fund is supporting it cc ,True,"['vision', 'created', 'url', 'medium', 'need', 'right', 'thrilled', 'knightlenfest', 'fund', 'supporting', 'cc']",positive,[]
233,1406020567145275399,TweetDeck,2021-06-18 22:46:40+00:00,RT @ZeringueMarshal: New from Oxford University Press: Saving the News: Why the Constitution Calls for Government Action to Preserve Freedo…,,0,5,False,0,0,0,0,1,0,0,True,1.4059645382274417e+18,2262.0,4055.0,48821.0,22911.0,5.0,9.0,,,,,,,,,0,0,0,0,0,rt new from oxford university press saving the news why the constitution calls for government action to preserve freedo,True,"['rt', 'new', 'oxford', 'university', 'press', 'saving', 'news', 'constitution', 'call', 'government', 'action', 'preserve', 'freedo']",positive,"[('new oxford university press saving news', 'ORG')]"
234,1406020339830870017,TweetDeck,2021-06-18 22:45:46+00:00,"@arctictony @powellnyt @THECITYNY Tony, That's because you agree that NYC is the world's most important city? :)",arctictony,1,0,False,0,0,0,0,3,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0, tony thats because you agree that nyc is the worlds most important city happy,True,"['tony', 'thats', 'agree', 'nyc', 'world', 'important', 'city', 'happy']",positive,[]
235,1405954574586896386,TweetDeck,2021-06-18 18:24:26+00:00,"From media analyst to local media CEO @kdoctor on lessons learned from launching his new local digital news org @LookoutScruz. One thing that makes it easy to succeed? His competition is Alden.  
https://t.co/ycs3hcdLsk",,3,2,False,0,1,0,0,2,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,from media analyst to local media ceo on lessons learned from launching his new local digital news org one thing that makes it easy to succeed his competition is alden ,True,"['medium', 'analyst', 'local', 'medium', 'ceo', 'lesson', 'learned', 'launching', 'new', 'local', 'digital', 'news', 'org', 'one', 'thing', 'make', 'easy', 'succeed', 'competition', 'alden']",positive,"[('one', 'CARDINAL')]"
236,1405929188566224900,Twitter Web App,2021-06-18 16:43:34+00:00,"Emerging from a global pandemic, the world's most important city, NYC, needs robust, equitable and accountable local reporting. Read @powellnyt on WSJ/NYDN cuts. @TheCityNY is helping fill the gap. That's why I recently joined the board to help them grow. Check it out. https://t.co/6PDcLHJlsn",,15,2,True,0,1,0,0,2,0,0,False,,,,,,,,1.4055900615933338e+18,22938.0,4690.0,124.0,93040.0,131.0,301.0,"Today the WSJ says its cutting its city report. This is NOT a lament about today's NYC reporters, whose talent, passion and intelligence is every bit the match of past generations. They've done a service even as journalism's financial roof has fallen in. But what's lost #thread",0,0,0,1,0,emerging from a global pandemic the worlds most important city nyc needs robust equitable and accountable local reporting read on wsjnydn cuts is helping fill the gap thats why i recently joined the board to help them grow check it out ,True,"['emerging', 'global', 'pandemic', 'world', 'important', 'city', 'nyc', 'need', 'robust', 'equitable', 'accountable', 'local', 'reporting', 'read', 'wsjnydn', 'cut', 'helping', 'fill', 'gap', 'thats', 'recently', 'joined', 'board', 'help', 'grow', 'check']",positive,[]
237,1405558062824542211,TweetDeck,2021-06-17 16:08:50+00:00,This is an important step in developing the much needed national legal services network for journalists! Great work! https://t.co/KK9VR8pMDA,,0,0,True,0,1,0,0,0,0,0,False,,,,,,,,1.405170832553517e+18,26035.0,1110.0,1940.0,14003.0,4.0,16.0,"“Journalists everywhere urgently need legal help,” said @rcfp Chairman @stephenjadler. 

That’s why @rcfp is joining forces with @Microsoft, @KnightFdn &amp; @DWTLaw to develop a national pro bono media law network to support and #ProtectJournalists: https://t.co/sFFGUvcNZa https://t.co/4SBNe3kpoU",1,1,0,1,6,this is an important step in developing the much needed national legal services network for journalists great work ,True,"['important', 'step', 'developing', 'much', 'needed', 'national', 'legal', 'service', 'network', 'journalist', 'great', 'work']",positive,[]
238,1405321643073978373,Twitter Web App,2021-06-17 00:29:23+00:00,"RT @rcfp: “Journalists face increasing difficulty with accessing the information and legal resources they require,” said Microsoft’s Beth H…",,0,14,False,0,0,0,0,1,0,0,True,1.4052143491118367e+18,26035.0,1110.0,1940.0,14003.0,14.0,16.0,,,,,,,,,0,0,0,0,0,rt journalists face increasing difficulty with accessing the information and legal resources they require said microsofts beth h,True,"['rt', 'journalist', 'face', 'increasing', 'difficulty', 'accessing', 'information', 'legal', 'resource', 'require', 'said', 'microsofts', 'beth', 'h']",positive,"[('microsofts beth', 'PERSON')]"
239,1405321013563383810,TweetDeck,2021-06-17 00:26:53+00:00,RT @annettemarkham: Excellent article in @HarvardBiz laying out debating perspectives on how dis/misinfo is perpetuated. Including the fant…,,0,3,False,0,0,0,0,2,0,0,True,1.405286051627692e+18,4678.0,509.0,2450.0,4794.0,3.0,9.0,,,,,,,,,0,0,0,0,0,rt excellent article in laying out debating perspectives on how dismisinfo is perpetuated including the fant,True,"['rt', 'excellent', 'article', 'laying', 'debating', 'perspective', 'dismisinfo', 'perpetuated', 'including', 'fant']",positive,[]
240,1404832421720334340,TweetDeck,2021-06-15 16:05:24+00:00,"LIVE NOW! Should the govt or private companies identify and regulate truth and lies? Martha Minow @Harvard_Law professor and author of Saving The News, @PMatzko of @CatoInstitute, and @jon_rauch of @BrookingsInst  #AmericasTownHall 

https://t.co/QtGyx5QghL",,1,1,False,0,1,0,1,5,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,live now should the govt or private companies identify and regulate truth and lies martha minow professor and author of saving the news of and of ,True,"['live', 'govt', 'private', 'company', 'identify', 'regulate', 'truth', 'lie', 'martha', 'minow', 'professor', 'author', 'saving', 'news']",positive,"[('martha', 'PERSON')]"
241,1404799432651116551,Twitter Web App,2021-06-15 13:54:19+00:00,"Tune in. Noon ET today @ConstitutionCtr. SAVING THE NEWS, a brand new book by Martha Minow of @harvard_law is important call for action on what US govt and all of us should do to save journalism. https://t.co/R8iaiJehgm",,2,3,True,0,1,0,0,2,0,0,False,,,,,,,,1.4041213915789517e+18,43280.0,2296.0,5439.0,30007.0,7.0,9.0,"Should the government or private companies identify and regulate truth and lies?

Martha Minow of @Harvard_Law, @PMatzko of @CatoInstitute, and @jon_rauch of @BrookingsInst join a FREE #AmericasTownHall discussion on June 15: 

https://t.co/U9GL9Uefqg https://t.co/2yGnNMt3I9",1,1,0,1,5,tune in noon et today saving the news a brand new book by martha minow of is important call for action on what us govt and all of us should do to save journalism ,True,"['tune', 'noon', 'et', 'today', 'saving', 'news', 'brand', 'new', 'book', 'martha', 'minow', 'important', 'call', 'action', 'u', 'govt', 'u', 'save', 'journalism']",positive,"[('noon', 'TIME'), ('martha minow', 'PERSON')]"
242,1403459127871934466,TweetDeck,2021-06-11 21:08:25+00:00,Thank you @TomRosenstiel for your outstanding contributions to journalism from The Elements of Journalism to your leadership at Pew to the transformation of @AmPress with the terrific team. (Esp. grateful #TableStakes. :)  Congrats on new role at @merrillcollege! https://t.co/0dyifpMHO5,,10,1,True,0,1,0,1,3,0,0,False,,,,,,,,1.4034458104912814e+18,7858.0,3616.0,5237.0,3863.0,11.0,127.0,"I am very excited to begin this new chapter, to teach, write, think, and to focus on the next generation of journalists. https://t.co/EprG3VDd0B",0,1,0,0,0,thank you for your outstanding contributions to journalism from the elements of journalism to your leadership at pew to the transformation of with the terrific team esp grateful happy congrats on new role at ,True,"['thank', 'outstanding', 'contribution', 'journalism', 'element', 'journalism', 'leadership', 'pew', 'transformation', 'terrific', 'team', 'esp', 'grateful', 'happy', 'congrats', 'new', 'role']",positive,[]
243,1403456836880277508,TweetDeck,2021-06-11 20:59:19+00:00,"RT @JournalismProj: 🎉🏆 Congratulations to @MarshallProj and @invinst on your #Pulitzer award for the series ""Mauled: When Police Dogs are W…",,0,1,False,0,0,0,1,3,0,0,True,1.4034027449716e+18,8469.0,849.0,2998.0,1901.0,1.0,12.0,,,,,,,,,0,0,0,0,0,rt  congratulations to and on your award for the series mauled when police dogs are w,True,"['rt', 'congratulation', 'award', 'series', 'mauled', 'police', 'dog', 'w']",positive,[]
244,1403456525063049216,TweetDeck,2021-06-11 20:58:05+00:00,"RT @frontlinepbs: 🚨 We're accepting applications for our Local Journalism Initiative. Funded by @knightfdn &amp; @CPBmedia, it provides financi…",,0,4,False,0,0,0,0,3,0,0,True,1.4034537412741284e+18,343663.0,2336.0,9389.0,72635.0,4.0,4.0,,,,,,,,,0,0,0,0,0,rt  were accepting applications for our local journalism initiative funded by it provides financi,True,"['rt', 'accepting', 'application', 'local', 'journalism', 'initiative', 'funded', 'provides', 'financi']",positive,[]
245,1403456074309672969,Twitter Web App,2021-06-11 20:56:17+00:00,"Congrats 2021 @PulitzerPrizes winners, including Darnella Frazier for ""courageously recording the murder of George Floyd, a video that spurred protests....and highlighted the crucial role of citizens in journalists' quest for truth and justice."" https://t.co/wWRcaVCKpB",,2,0,False,0,1,0,0,1,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,congrats 2021 winners including darnella frazier for courageously recording the murder of george floyd a video that spurred protestsand highlighted the crucial role of citizens in journalists quest for truth and justice ,True,"['congrats', '2021', 'winner', 'including', 'darnella', 'frazier', 'courageously', 'recording', 'murder', 'george', 'floyd', 'video', 'spurred', 'protestsand', 'highlighted', 'crucial', 'role', 'citizen', 'journalist', 'quest', 'truth', 'justice']",positive,"[('2021', 'DATE'), ('george floyd', 'PERSON')]"
246,1403318228621922319,Twitter Web App,2021-06-11 11:48:32+00:00,"Great opportunity to lead communications @knightfdn in Miami. @andrewsherry is leaving to start his own strat and digital comms practice. He will be missed at KF, but am excited to see his vision, creativity and talent applied more broadly across the field. https://t.co/udhczojRSD",,1,1,True,0,1,0,0,2,0,0,False,,,,,,,,1.402984322412417e+18,2455.0,1728.0,2242.0,5941.0,7.0,32.0,"I'll be leaving @knightfdn on Aug. 1 to launch a strategy + digital communications practice so a great job is opening in #Miami, please share https://t.co/YsglGn2kyD #communications #journalism #philanthropy",0,1,0,4,1,great opportunity to lead communications in miami is leaving to start his own strat and digital comms practice he will be missed at kf but am excited to see his vision creativity and talent applied more broadly across the field ,True,"['great', 'opportunity', 'lead', 'communication', 'miami', 'leaving', 'start', 'strat', 'digital', 'comms', 'practice', 'missed', 'kf', 'excited', 'see', 'vision', 'creativity', 'talent', 'applied', 'broadly', 'across', 'field']",positive,[]
247,1403039871170760708,TweetDeck,2021-06-10 17:22:27+00:00,LIVE How might journalists and funders/communities transform journalism to better serve communities? Excellent peer learning via Day 2 of #INNdays2021. @Newsmatch's @candorblue w/ @jenidelao @Cande313 &amp; @ftcollinsmama @co_mediaproject https://t.co/Qz2ald5VEO,,1,1,False,0,1,0,1,4,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,live how might journalists and funderscommunities transform journalism to better serve communities excellent peer learning via day 2 of w ,True,"['live', 'might', 'journalist', 'funderscommunities', 'transform', 'journalism', 'better', 'serve', 'community', 'excellent', 'peer', 'learning', 'via', 'day', '2', 'w']",positive,"[('2', 'CARDINAL')]"
248,1402683888539996171,Twitter Web App,2021-06-09 17:47:54+00:00,Yes @VWPickard. @INN will make available Martha Minow's keynote. She is also bringing her powerful argument to National Constitution Center 6/15. 1 p.m. to 2 p.m. ET. https://t.co/chVnAkJLnP,,4,2,True,0,1,0,0,2,0,0,False,,,,,,,,1.402674029492908e+18,7601.0,2656.0,36057.0,16467.0,2.0,13.0,"These arguments are music to my ears. I'm sorry to have missed Martha Minow's talk (will it be available online?), but I'm very much looking forward to reading her new book. https://t.co/L4qxP5e37v",0,1,0,0,0,yes will make available martha minows keynote she is also bringing her powerful argument to national constitution center 615 1 pm to 2 pm et ,True,"['yes', 'make', 'available', 'martha', 'minows', 'keynote', 'also', 'bringing', 'powerful', 'argument', 'national', 'constitution', 'center', '615', '1', 'pm', '2', 'pm', 'et']",positive,"[('martha minows keynote', 'PERSON'), ('615 1 pm', 'QUANTITY'), ('2 pm', 'TIME')]"
249,1402681187815116800,TweetDeck,2021-06-09 17:37:10+00:00,Live now #INNDays21 Knight's @kbmiami @lollybowean melissa davis from @GatesFamilyFDN at #INNDays21 on why local foundations are investing in journalism as a way to address social inequities and inform and build trust in communities. https://t.co/orIimNRVsN,,2,0,False,0,1,0,2,3,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,live now knights melissa davis from at on why local foundations are investing in journalism as a way to address social inequities and inform and build trust in communities ,True,"['live', 'knight', 'melissa', 'davis', 'local', 'foundation', 'investing', 'journalism', 'way', 'address', 'social', 'inequity', 'inform', 'build', 'trust', 'community']",positive,"[('knight melissa davis', 'PERSON')]"
250,1402656603317342216,TweetDeck,2021-06-09 15:59:28+00:00,"LIVE NOW. @Harvard_Law's former dean Martha Minow is outlining why and what needs to happen to restore local journalism from her new book, Saving the News. #INNDAYS2021 Sign up here https://t.co/orIimNRVsN https://t.co/eQTR6EsF4q",,5,3,True,0,2,0,1,1,0,0,False,,,,,,,,1.4026533353421783e+18,22951.0,4804.0,11190.0,18304.0,2.0,6.0,"Up now: Martha Minow, the 300th Anniversary University Professor at @Harvard_Law, who makes the case that the Constitution doesn’t just allow support for a free press, it compels us to save it. https://t.co/bXM6lurByk",1,0,0,0,1,live now former dean martha minow is outlining why and what needs to happen to restore local journalism from her new book saving the news sign up here ,True,"['live', 'former', 'dean', 'martha', 'minow', 'outlining', 'need', 'happen', 'restore', 'local', 'journalism', 'new', 'book', 'saving', 'news', 'sign']",positive,"[('dean martha', 'PERSON')]"
251,1402649421842632704,TweetDeck,2021-06-09 15:30:56+00:00,"Keynote for @INN's annual #INNDays21 today at 11:45 a.m. is @Harvard_Law's amazing Martha Minow whose new book, ""Saving the News: Why the Constitution Calls for Government Action to Preserve Freedom of Speech"" is the CALL TO ACTION we need! https://t.co/Qz2ald5VEO",,6,3,False,0,1,0,1,2,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,keynote for annual today at 1145 am is amazing martha minow whose new book saving the news why the constitution calls for government action to preserve freedom of speech is the call to action we need ,True,"['keynote', 'annual', 'today', '1145', 'amazing', 'martha', 'minow', 'whose', 'new', 'book', 'saving', 'news', 'constitution', 'call', 'government', 'action', 'preserve', 'freedom', 'speech', 'call', 'action', 'need']",positive,"[('annual', 'DATE'), ('1145', 'DATE'), ('martha minow', 'PERSON')]"
252,1402648498785460234,TweetDeck,2021-06-09 15:27:16+00:00,FREE and STARTING SOON. Learn how nonprofit journalism is flourishing @INN annual conference. #INNDays2021 Register at https://t.co/jL23FLWkj8. Here's agenda. https://t.co/rixOvWiDhy,,4,1,False,0,2,0,1,1,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,free and starting soon learn how nonprofit journalism is flourishing annual conference register at heres agenda ,True,"['free', 'starting', 'soon', 'learn', 'nonprofit', 'journalism', 'flourishing', 'annual', 'conference', 'register', 'here', 'agenda']",positive,[]
253,1401940824871649282,Twitter Web App,2021-06-07 16:35:14+00:00,Making the case on @brianstelter's CNN show for informed communities and why local journalism needs to be part of the infrastructure bill. Thanks @stevenwaldman @Rebuild_News https://t.co/TWTkndzZJk,,45,15,False,0,1,0,0,3,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,making the case on cnn show for informed communities and why local journalism needs to be part of the infrastructure bill thanks ,True,"['making', 'case', 'cnn', 'show', 'informed', 'community', 'local', 'journalism', 'need', 'part', 'infrastructure', 'bill', 'thanks']",positive,"[('cnn', 'ORG')]"
254,1401321484128292867,Twitter for iPhone,2021-06-05 23:34:11+00:00,RT @Rebuild_News: Be sure to watch this week’s @ReliableSources — @Report4America’s @StevenWaldman will discuss our call to include local n…,,0,8,False,0,0,0,0,4,0,0,True,1.4012339210864763e+18,1689.0,215.0,413.0,400.0,8.0,20.0,,,,,,,,,0,0,0,0,0,rt be sure to watch this weeks  will discuss our call to include local n,True,"['rt', 'sure', 'watch', 'week', 'discus', 'call', 'include', 'local', 'n']",positive,"[('week', 'DATE')]"
255,1400785569806966786,TweetDeck,2021-06-04 12:04:39+00:00,"Big congrats to superstar
@jennychoinews on her new role as program director for the 
Media Democracy Fund. Well deserved! Jenny is a strategic and fearless leader. Looking forward to great work ahead. https://t.co/74Xn64Yz7T",,4,0,False,0,1,0,0,1,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,big congrats to superstar on her new role as program director for the media democracy fund well deserved jenny is a strategic and fearless leader looking forward to great work ahead ,True,"['big', 'congrats', 'superstar', 'new', 'role', 'program', 'director', 'medium', 'democracy', 'fund', 'well', 'deserved', 'jenny', 'strategic', 'fearless', 'leader', 'looking', 'forward', 'great', 'work', 'ahead']",positive,"[('jenny strategic', 'PERSON')]"
256,1400783585007841287,Twitter Web App,2021-06-04 11:56:46+00:00,"RT @jcstearns: With this news from the Supreme Court it is worth going back and reading the @themarkup's amicus brief in the case, written…",,0,13,True,0,0,0,0,2,0,0,True,1.4005338153287557e+18,16058.0,1221.0,2179.0,70363.0,13.0,32.0,1.4004531884241347e+18,86606.0,910.0,2.0,286591.0,1076.0,2533.0,"BREAKING: In 6-3 vote, Supreme Court narrows scope of Computer Fraud and Abuse Act, landmark cybercrime law, ruling that it doesn't cover situations where people who are authorized to access a computer system do so for improper reasons. https://t.co/GXnBfIujFg https://t.co/WHcwaPKpmf",1,1,0,0,0,rt with this news from the supreme court it is worth going back and reading the amicus brief in the case written,True,"['rt', 'news', 'supreme', 'court', 'worth', 'going', 'back', 'reading', 'amicus', 'brief', 'case', 'written']",positive,"[('rt news supreme court', 'ORG')]"
257,1400567035478876162,TweetDeck,2021-06-03 21:36:17+00:00,How might infrastructure bill and changes in government policy support local journalism? Links and strong proposals at top of @ReliableSources latest newsletter from @brianstelter. https://t.co/XvCx1XtBTn,,7,4,False,0,1,0,0,2,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,how might infrastructure bill and changes in government policy support local journalism links and strong proposals at top of latest newsletter from ,True,"['might', 'infrastructure', 'bill', 'change', 'government', 'policy', 'support', 'local', 'journalism', 'link', 'strong', 'proposal', 'top', 'latest', 'newsletter']",positive,[]
258,1400565171559469060,TweetDeck,2021-06-03 21:28:52+00:00,"RT @BostonJoan: As we watch Congress struggle to investigate the Jan 6th siege, we need a People’s Commission that puts the deleted data fr…",,0,16,False,0,0,0,0,1,0,0,True,1.4005156414933975e+18,43846.0,4773.0,12798.0,7381.0,16.0,45.0,,,,,,,,,0,0,0,0,0,rt as we watch congress struggle to investigate the jan 6th siege we need a peoples commission that puts the deleted data fr,True,"['rt', 'watch', 'congress', 'struggle', 'investigate', 'jan', '6th', 'siege', 'need', 'people', 'commission', 'put', 'deleted', 'data', 'fr']",positive,"[('rt watch congress struggle', 'ORG'), ('jan 6th', 'DATE')]"
259,1400142679548235777,Twitter Web App,2021-06-02 17:30:02+00:00,RT @NewsLitProject: We joined @Rebuild_News call for funding to support local news orgs. While there are valid concerns about government in…,,0,2,False,0,0,0,0,2,0,0,True,1.399801739889582e+18,32714.0,4578.0,33157.0,16729.0,2.0,7.0,,,,,,,,,0,0,0,0,0,rt we joined call for funding to support local news orgs while there are valid concerns about government in,True,"['rt', 'joined', 'call', 'funding', 'support', 'local', 'news', 'orgs', 'valid', 'concern', 'government']",positive,[]
260,1397619900185731077,Twitter Web App,2021-05-26 18:25:25+00:00,"While @Kennedy_School @shorensteinctr I became convinced of opportunity for major government policy changes to address local journalism crisis. Read this ""civic infrastructure"" plan via @Rebuild_News coalition. TY @stevenwaldman and team.  https://t.co/lkIOg7pR86",,11,2,False,0,1,0,0,4,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0,while i became convinced of opportunity for major government policy changes to address local journalism crisis read this civic infrastructure plan via coalition ty and team ,True,"['became', 'convinced', 'opportunity', 'major', 'government', 'policy', 'change', 'address', 'local', 'journalism', 'crisis', 'read', 'civic', 'infrastructure', 'plan', 'via', 'coalition', 'ty', 'team']",positive,[]
261,1397313121954508804,Twitter Web App,2021-05-25 22:06:23+00:00,Thank you @TMPowell for all the work you have done fueling and funding these news organizations and their leaders. What a list! https://t.co/qFj27GQEug,,8,0,True,0,1,0,0,1,0,0,False,,,,,,,,1.39726735541214e+18,4218.0,4212.0,9990.0,26861.0,0.0,21.0,Thrilled for the new and renewal cohorts of the Racial Equity in Journalism Fund. I got to know all of these outlets personally. They are more than deserving. Excited to see what they do next!! https://t.co/aWFoDAspOZ,0,1,0,0,0,thank you for all the work you have done fueling and funding these news organizations and their leaders what a list ,True,"['thank', 'work', 'done', 'fueling', 'funding', 'news', 'organization', 'leader', 'list']",positive,[]
262,1397278182160666624,TweetDeck,2021-05-25 19:47:33+00:00,APPLY! This is a wonderful opportunity for local news organizations around the country to partner with the amazing @raneyaronson and her wonderful PBS Frontline team. https://t.co/kGEHgmHef4,,6,6,True,0,1,0,0,1,0,0,False,,,,,,,,1.3969287447581286e+18,343663.0,2336.0,9389.0,72635.0,18.0,8.0,"🚨 FRONTLINE is accepting applications for our Local Journalism Initiative, which is funded by the @knightfdn and @CPBmedia. APPLY HERE: https://t.co/Q5BmFM9Stq

Check out our LJI partners' reporting here: https://t.co/BXBMl4ezdG",0,2,0,0,2,apply this is a wonderful opportunity for local news organizations around the country to partner with the amazing and her wonderful pbs frontline team ,True,"['apply', 'wonderful', 'opportunity', 'local', 'news', 'organization', 'around', 'country', 'partner', 'amazing', 'wonderful', 'pb', 'frontline', 'team']",positive,[]
263,1395737361263235073,Twitter Web App,2021-05-21 13:44:53+00:00,"Correction: Collaborative Journalism Summit begins at NOON ET. Thank you! @StefanieMurray for all you and your team does to support collaborative reporting. If folks missed Days 1 and 2, as I did due to other commitments, @centerforCoopMedia will have videos. #collaborativej https://t.co/rbTKLzaRyQ",,6,0,True,0,1,0,1,1,0,0,False,,,,,,,,1.3957251390237e+18,95618.0,6398.0,3920.0,6812.0,3.0,9.0,"Take a look at #collaborativej Summit #cjs2021 from  @CenterCoopMedia for a window into the effective, collaborative approaches that journalists are taking place across the country to better serve their communities. Day 3 begins today at 1 p.m. https://t.co/5fQoX25Rqt",0,1,0,2,1,correction collaborative journalism summit begins at noon et thank you for all you and your team does to support collaborative reporting if folks missed days 1 and 2 as i did due to other commitments will have videos ,True,"['correction', 'collaborative', 'journalism', 'summit', 'begin', 'noon', 'et', 'thank', 'team', 'support', 'collaborative', 'reporting', 'folk', 'missed', 'day', '1', '2', 'due', 'commitment', 'video']",positive,"[('noon', 'TIME')]"
